"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °F (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
214,07/13/18 08:23:28 PM,2895.6,3147.0,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,07/13/18 08:53:28 PM,2895.6,3148.2,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,07/13/18 09:23:28 PM,2896.7,3148.8,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,07/13/18 09:53:28 PM,2897.7,3149.4,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,07/13/18 10:23:28 PM,2897.7,3150.0,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,07/13/18 10:53:28 PM,2897.7,3150.0,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,07/13/18 11:23:28 PM,2898.3,3150.0,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,07/13/18 11:53:28 PM,2898.8,3151.1,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,07/14/18 12:23:28 AM,2900.4,3151.1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,07/14/18 12:53:28 AM,2899.9,3150.6,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,07/14/18 01:23:28 AM,2900.9,3151.1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,07/14/18 01:53:28 AM,2901.4,3152.3,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,07/14/18 02:23:28 AM,2902.0,3152.9,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,07/14/18 02:53:28 AM,2903.0,3153.5,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,07/14/18 03:23:28 AM,2902.5,3152.3,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,07/14/18 03:53:28 AM,2903.6,3154.1,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,07/14/18 04:23:28 AM,2905.2,3155.3,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,07/14/18 04:53:28 AM,2905.2,3155.3,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,07/14/18 05:23:28 AM,2905.2,3155.3,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,07/14/18 05:53:28 AM,2906.2,3156.5,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,07/14/18 06:23:28 AM,2907.3,3157.1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,07/14/18 06:53:28 AM,2905.7,3157.1,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,07/14/18 07:23:28 AM,2905.7,3157.1,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,07/14/18 07:53:28 AM,2906.2,3156.5,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,07/14/18 08:23:28 AM,2904.6,3155.9,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,07/14/18 08:53:28 AM,2904.6,3155.9,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,07/14/18 09:23:28 AM,2905.2,3155.3,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,07/14/18 09:53:28 AM,2906.2,3155.9,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,07/14/18 10:23:28 AM,2905.7,3154.1,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,07/14/18 10:53:28 AM,2905.7,3155.3,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,07/14/18 11:23:28 AM,2905.7,3155.3,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,07/14/18 11:53:28 AM,2905.7,3155.3,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,07/14/18 12:23:28 PM,2905.7,3155.9,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,07/14/18 12:53:28 PM,2904.6,3155.3,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,07/14/18 01:23:28 PM,2905.7,3155.3,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,07/14/18 01:53:28 PM,2905.7,3154.7,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,07/14/18 02:23:28 PM,2906.2,3154.7,67.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,07/14/18 02:53:28 PM,2907.8,3154.7,67.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,07/14/18 03:23:28 PM,2908.3,3155.3,67.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,07/14/18 03:53:28 PM,2908.9,3155.9,67.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,07/14/18 04:23:28 PM,2907.8,3154.7,67.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,07/14/18 04:53:28 PM,2906.7,3153.5,67.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,07/14/18 05:23:28 PM,2905.7,3151.1,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,07/14/18 05:53:28 PM,2904.6,3150.0,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,07/14/18 06:23:28 PM,2902.0,3148.8,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,07/14/18 06:53:28 PM,2900.4,3147.0,67.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,07/14/18 07:23:28 PM,2898.3,3145.2,67.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,07/14/18 07:53:28 PM,2897.2,3144.0,67.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,07/14/18 08:23:28 PM,2896.7,3144.6,67.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,07/14/18 08:53:28 PM,2899.9,3144.6,67.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,07/14/18 09:23:28 PM,2880.3,3117.8,67.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,07/14/18 09:53:28 PM,1768.3,1860.9,67.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,07/14/18 10:23:28 PM,57.0,150.6,67.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,07/14/18 10:53:28 PM,0.0,0.0,67.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,07/14/18 11:23:28 PM,0.0,0.0,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,07/14/18 11:53:28 PM,0.0,0.0,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,07/15/18 12:23:28 AM,0.0,0.0,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,07/15/18 12:53:28 AM,0.0,0.0,67.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,07/15/18 01:23:28 AM,0.0,0.0,67.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,07/15/18 01:53:28 AM,0.0,0.0,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,07/15/18 02:23:28 AM,0.0,0.0,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,07/15/18 02:53:28 AM,0.0,0.0,67.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,07/15/18 03:23:28 AM,0.0,0.0,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,07/15/18 03:53:28 AM,0.0,0.0,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,07/15/18 04:23:28 AM,0.0,0.0,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,07/15/18 04:53:28 AM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,07/15/18 05:23:28 AM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,07/15/18 05:53:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,07/15/18 06:23:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,07/15/18 06:53:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,07/15/18 07:23:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,07/15/18 07:53:28 AM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,07/15/18 08:23:28 AM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,07/15/18 08:53:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,07/15/18 09:23:28 AM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,07/15/18 09:53:28 AM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,07/15/18 10:23:28 AM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,07/15/18 10:53:28 AM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,07/15/18 11:23:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,07/15/18 11:53:28 AM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,07/15/18 12:23:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,07/15/18 12:53:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,07/15/18 01:23:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,07/15/18 01:53:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,07/15/18 02:23:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,07/15/18 02:53:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,07/15/18 03:23:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,07/15/18 03:53:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,07/15/18 04:23:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,07/15/18 04:53:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,07/15/18 05:23:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,07/15/18 05:53:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,07/15/18 06:23:28 PM,0.0,0.0,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,07/15/18 06:53:28 PM,0.0,0.0,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,07/15/18 07:23:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,07/15/18 07:53:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,07/15/18 08:23:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,07/15/18 08:53:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,07/15/18 09:23:28 PM,0.0,0.0,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,07/15/18 09:53:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,07/15/18 10:23:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,07/15/18 10:53:28 PM,0.0,0.0,67.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,07/15/18 11:23:28 PM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,07/15/18 11:53:28 PM,0.0,0.0,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,07/16/18 12:23:28 AM,0.0,0.0,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,07/16/18 12:53:28 AM,0.0,0.0,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,07/16/18 01:23:28 AM,0.0,0.0,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,07/16/18 01:53:28 AM,0.0,0.0,67.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,07/16/18 02:23:28 AM,0.0,0.0,67.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,07/16/18 02:53:28 AM,0.0,0.0,67.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,07/16/18 03:23:28 AM,0.0,0.0,67.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,07/16/18 03:53:28 AM,0.0,0.0,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,07/16/18 04:23:28 AM,0.0,0.0,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,07/16/18 04:53:28 AM,0.0,0.0,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,07/16/18 05:23:28 AM,0.0,0.0,67.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,07/16/18 05:53:28 AM,0.0,0.0,67.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,07/16/18 06:23:28 AM,0.0,0.0,67.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,07/16/18 06:53:28 AM,0.0,0.0,67.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,07/16/18 07:23:28 AM,0.0,0.0,67.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,07/16/18 07:53:28 AM,0.0,0.0,67.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,07/16/18 08:23:28 AM,0.0,0.0,67.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,07/16/18 08:53:28 AM,0.0,0.0,67.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,07/16/18 09:23:28 AM,0.0,0.0,67.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,07/16/18 09:53:28 AM,0.0,0.0,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,07/16/18 10:23:28 AM,0.0,0.0,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,07/16/18 10:53:28 AM,0.0,0.0,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,07/16/18 11:23:28 AM,0.0,0.0,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,07/16/18 11:53:28 AM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,07/16/18 12:23:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,07/16/18 12:53:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,07/16/18 01:23:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,07/16/18 01:53:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,07/16/18 02:23:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,07/16/18 02:53:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,07/16/18 03:23:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,07/16/18 03:53:28 PM,0.0,0.0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,07/16/18 04:53:28 PM,0.0,0.0,68.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,07/16/18 05:23:28 PM,0.0,0.0,68.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,07/16/18 05:53:28 PM,0.0,0.0,68.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,07/16/18 06:23:28 PM,0.0,0.0,68.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,07/16/18 06:53:28 PM,0.0,0.0,68.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,07/16/18 07:23:28 PM,0.0,0.0,68.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,07/16/18 07:53:28 PM,0.0,0.0,68.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,07/16/18 08:23:28 PM,0.0,0.0,68.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,07/16/18 08:53:28 PM,0.0,0.0,68.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,07/16/18 09:23:28 PM,0.0,0.0,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,07/16/18 09:53:28 PM,0.0,0.0,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,07/16/18 10:23:28 PM,0.0,0.0,68.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,07/16/18 10:53:28 PM,0.0,0.0,68.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,07/16/18 11:23:28 PM,0.0,0.0,68.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,07/16/18 11:53:28 PM,0.0,0.0,68.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,07/17/18 12:23:28 AM,0.0,0.0,68.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,07/17/18 12:53:28 AM,0.0,0.0,68.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,07/17/18 01:23:28 AM,0.0,0.0,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,07/17/18 01:53:28 AM,0.0,0.0,68.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,07/17/18 02:23:28 AM,0.0,0.0,68.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,07/17/18 02:53:28 AM,0.0,0.0,68.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,07/17/18 03:23:28 AM,0.0,0.0,68.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,07/17/18 03:53:28 AM,0.0,0.0,68.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,07/17/18 04:23:28 AM,0.0,0.0,68.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,07/17/18 04:53:28 AM,0.0,0.0,68.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,07/17/18 05:23:28 AM,0.0,0.0,68.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,07/17/18 05:53:28 AM,0.0,0.0,68.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,07/17/18 06:23:28 AM,0.0,0.0,68.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,07/17/18 06:53:28 AM,0.0,0.0,68.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,07/17/18 07:23:28 AM,0.0,0.0,68.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,07/17/18 07:53:28 AM,0.0,0.0,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,07/17/18 08:23:28 AM,0.0,0.0,68.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,07/17/18 08:53:28 AM,0.0,0.0,68.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,07/17/18 09:23:28 AM,0.0,0.0,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,07/17/18 09:53:28 AM,0.0,0.0,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,07/17/18 10:23:28 AM,0.0,0.0,68.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,07/17/18 10:53:28 AM,0.0,0.0,68.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,07/17/18 11:23:28 AM,0.0,0.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,07/17/18 11:53:28 AM,0.0,0.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,07/17/18 12:23:28 PM,0.0,0.0,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,07/17/18 12:53:28 PM,0.0,0.0,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,07/17/18 01:23:28 PM,0.0,0.0,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,07/17/18 01:53:28 PM,0.0,0.0,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,07/17/18 02:23:28 PM,0.0,0.0,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,07/17/18 02:53:28 PM,0.0,0.0,68.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,07/17/18 03:23:28 PM,0.0,0.0,68.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,07/17/18 03:53:28 PM,0.0,0.0,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,07/17/18 04:23:28 PM,0.0,0.0,68.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,07/17/18 04:53:28 PM,0.0,0.0,68.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,07/17/18 05:23:28 PM,0.0,0.0,68.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,07/17/18 05:53:28 PM,2281.2,2428.5,68.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,07/17/18 06:23:28 PM,2367.0,2526.4,68.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,07/17/18 06:53:28 PM,2377.8,2540.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,07/17/18 07:23:28 PM,2345.0,2506.6,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,07/17/18 07:53:28 PM,2346.0,2508.5,68.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,07/17/18 08:23:28 PM,2354.2,2519.0,68.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,07/17/18 08:53:28 PM,2396.2,2566.6,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,07/17/18 09:23:28 PM,2440.4,2614.1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,07/17/18 09:53:28 PM,2468.7,2644.2,68.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,07/17/18 10:23:28 PM,2495.1,2673.7,68.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,07/17/18 10:53:28 PM,2515.7,2697.6,68.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,07/17/18 11:23:28 PM,2535.9,2719.1,68.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,07/17/18 11:53:28 PM,2558.2,2744.8,68.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,07/18/18 12:23:28 AM,2581.5,2769.8,68.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,07/18/18 12:53:28 AM,2607.5,2799.1,68.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,07/18/18 01:23:28 AM,2632.5,2825.3,68.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,07/18/18 01:53:28 AM,2656.5,2852.0,68.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,07/18/18 02:23:28 AM,2681.0,2879.3,68.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,07/18/18 02:53:28 AM,2704.0,2903.5,68.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,07/18/18 03:23:28 AM,2725.5,2927.1,68.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,07/18/18 03:53:28 AM,2745.4,2949.4,68.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,07/18/18 04:23:28 AM,2764.8,2970.5,68.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,07/18/18 04:53:28 AM,2782.7,2991.0,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,07/18/18 05:23:28 AM,2799.5,3008.4,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,07/18/18 05:53:28 AM,2815.3,3024.6,68.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,07/18/18 06:23:28 AM,2828.5,3040.2,68.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
