"Plot Title: MSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Temp, °F (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)"
243,07/14/18 12:29:04 PM,5878.0,5936.8,68.56,,,,,,,,,,,,,,,,,,,,,,,,
244,07/14/18 12:59:04 PM,5882.8,5936.8,68.54,,,,,,,,,,,,,,,,,,,,,,,,
245,07/14/18 01:29:04 PM,5881.4,5936.1,68.56,,,,,,,,,,,,,,,,,,,,,,,,
246,07/14/18 01:59:04 PM,5881.4,5936.1,68.54,,,,,,,,,,,,,,,,,,,,,,,,
247,07/14/18 02:29:04 PM,5881.4,5936.1,68.54,,,,,,,,,,,,,,,,,,,,,,,,
248,07/14/18 02:59:04 PM,5877.3,5934.8,68.54,,,,,,,,,,,,,,,,,,,,,,,,
249,07/14/18 03:29:04 PM,5880.8,5934.8,68.52,,,,,,,,,,,,,,,,,,,,,,,,
250,07/14/18 03:59:04 PM,5877.3,5934.8,68.52,,,,,,,,,,,,,,,,,,,,,,,,
251,07/14/18 04:29:04 PM,5880.8,5934.1,68.52,,,,,,,,,,,,,,,,,,,,,,,,
252,07/14/18 04:59:04 PM,5876.0,5932.8,68.52,,,,,,,,,,,,,,,,,,,,,,,,
253,07/14/18 05:29:04 PM,5873.2,5932.2,68.49,,,,,,,,,,,,,,,,,,,,,,,,
254,07/14/18 05:59:04 PM,5877.3,5930.8,68.49,,,,,,,,,,,,,,,,,,,,,,,,
255,07/14/18 06:29:04 PM,5876.0,5930.8,68.47,,,,,,,,,,,,,,,,,,,,,,,,
256,07/14/18 06:59:04 PM,5872.5,5930.2,68.47,,,,,,,,,,,,,,,,,,,,,,,,
257,07/14/18 07:29:04 PM,5872.5,5928.9,68.47,,,,,,,,,,,,,,,,,,,,,,,,
258,07/14/18 07:59:04 PM,5871.2,5928.9,68.47,,,,,,,,,,,,,,,,,,,,,,,,
259,07/14/18 08:29:04 PM,5867.7,5926.9,68.45,,,,,,,,,,,,,,,,,,,,,,,,
260,07/14/18 08:59:04 PM,5872.5,5926.9,68.45,,,,,,,,,,,,,,,,,,,,,,,,
261,07/14/18 09:29:04 PM,5871.2,5926.2,68.43,,,,,,,,,,,,,,,,,,,,,,,,
262,07/14/18 09:59:04 PM,5870.5,5926.2,68.43,,,,,,,,,,,,,,,,,,,,,,,,
263,07/14/18 10:29:04 PM,5870.5,5924.9,68.43,,,,,,,,,,,,,,,,,,,,,,,,
264,07/14/18 10:59:04 PM,5870.5,5924.2,68.43,,,,,,,,,,,,,,,,,,,,,,,,
265,07/14/18 11:29:04 PM,5869.1,5922.2,68.43,,,,,,,,,,,,,,,,,,,,,,,,
266,07/14/18 11:59:04 PM,5866.4,5922.2,68.43,,,,,,,,,,,,,,,,,,,,,,,,
267,07/15/18 12:29:04 AM,5867.7,5922.2,68.43,,,,,,,,,,,,,,,,,,,,,,,,
268,07/15/18 12:59:04 AM,5865.7,5922.2,68.41,,,,,,,,,,,,,,,,,,,,,,,,
269,07/15/18 01:29:04 AM,5866.4,5920.9,68.41,,,,,,,,,,,,,,,,,,,,,,,,
270,07/15/18 01:59:04 AM,5866.4,5920.9,68.41,,,,,,,,,,,,,,,,,,,,,,,,
271,07/15/18 02:29:04 AM,5865.7,5920.9,68.41,,,,,,,,,,,,,,,,,,,,,,,,
272,07/15/18 02:59:04 AM,5865.7,5920.3,68.41,,,,,,,,,,,,,,,,,,,,,,,,
273,07/15/18 03:29:04 AM,5865.7,5918.9,68.41,,,,,,,,,,,,,,,,,,,,,,,,
274,07/15/18 03:59:04 AM,5865.7,5918.9,68.41,,,,,,,,,,,,,,,,,,,,,,,,
275,07/15/18 04:29:04 AM,5865.7,5917.0,68.41,,,,,,,,,,,,,,,,,,,,,,,,
276,07/15/18 04:59:04 AM,5864.3,5918.3,68.41,,,,,,,,,,,,,,,,,,,,,,,,
277,07/15/18 05:29:04 AM,5860.9,5917.6,68.41,,,,,,,,,,,,,,,,,,,,,,,,
278,07/15/18 05:59:04 AM,5872.5,5927.5,68.40,,,,,,,,,,,,,,,,,,,,,,,,
279,07/15/18 06:29:04 AM,5952.3,6014.8,68.40,,,,,,,,,,,,,,,,,,,,,,,,
280,07/15/18 06:59:04 AM,5955.7,6017.5,68.34,,,,,,,,,,,,,,,,,,,,,,,,
281,07/15/18 07:29:04 AM,5955.7,6013.5,68.41,,,,,,,,,,,,,,,,,,,,,,,,
282,07/15/18 07:59:04 AM,5957.1,6015.5,68.43,,,,,,,,,,,,,,,,,,,,,,,,
283,07/15/18 08:29:04 AM,5952.3,6008.9,68.45,,,,,,,,,,,,,,,,,,,,,,,,
284,07/15/18 08:59:04 AM,5947.4,6002.3,68.47,,,,,,,,,,,,,,,,,,,,,,,,
285,07/15/18 09:29:04 AM,5942.6,6000.3,68.47,,,,,,,,,,,,,,,,,,,,,,,,
286,07/15/18 09:59:04 AM,5941.2,5998.9,68.47,,,,,,,,,,,,,,,,,,,,,,,,
287,07/15/18 10:29:04 AM,5942.6,6000.9,68.49,,,,,,,,,,,,,,,,,,,,,,,,
288,07/15/18 10:59:04 AM,5946.1,6002.3,68.49,,,,,,,,,,,,,,,,,,,,,,,,
289,07/15/18 11:29:04 AM,5945.4,6000.9,68.52,,,,,,,,,,,,,,,,,,,,,,,,
290,07/15/18 11:59:04 AM,5946.1,6002.3,68.52,,,,,,,,,,,,,,,,,,,,,,,,
291,07/15/18 12:29:04 PM,5945.4,6000.9,68.52,,,,,,,,,,,,,,,,,,,,,,,,
292,07/15/18 12:59:04 PM,5944.0,6000.9,68.52,,,,,,,,,,,,,,,,,,,,,,,,
293,07/15/18 01:29:04 PM,5948.8,6002.3,68.52,,,,,,,,,,,,,,,,,,,,,,,,
294,07/15/18 01:59:04 PM,5945.4,6002.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
295,07/15/18 02:29:04 PM,5948.8,6004.2,68.54,,,,,,,,,,,,,,,,,,,,,,,,
296,07/15/18 02:59:04 PM,5946.1,6004.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
297,07/15/18 03:29:04 PM,5945.4,6004.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
298,07/15/18 03:59:04 PM,5947.4,6004.2,68.54,,,,,,,,,,,,,,,,,,,,,,,,
299,07/15/18 04:29:04 PM,5948.8,6002.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
300,07/15/18 04:59:04 PM,5947.4,6002.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
301,07/15/18 05:29:04 PM,5947.4,6002.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
302,07/15/18 05:59:04 PM,5944.0,6000.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
303,07/15/18 06:29:04 PM,5947.4,6000.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
304,07/15/18 06:59:04 PM,5947.4,6002.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
305,07/15/18 07:29:04 PM,5944.0,6000.3,68.52,,,,,,,,,,,,,,,,,,,,,,,,
306,07/15/18 07:59:04 PM,5947.4,6000.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
307,07/15/18 08:29:04 PM,5942.6,6000.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
308,07/15/18 08:59:04 PM,5946.7,6000.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
309,07/15/18 09:29:04 PM,5942.6,5998.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
310,07/15/18 09:59:04 PM,5942.6,5998.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
311,07/15/18 10:29:04 PM,5942.6,5998.9,68.56,,,,,,,,,,,,,,,,,,,,,,,,
312,07/15/18 10:59:04 PM,5941.9,5998.9,68.54,,,,,,,,,,,,,,,,,,,,,,,,
313,07/15/18 11:29:04 PM,5941.9,5998.3,68.56,,,,,,,,,,,,,,,,,,,,,,,,
314,07/15/18 11:59:04 PM,5941.9,5998.3,68.54,,,,,,,,,,,,,,,,,,,,,,,,
315,07/16/18 12:29:04 AM,5942.6,5998.3,68.56,,,,,,,,,,,,,,,,,,,,,,,,
316,07/16/18 12:59:04 AM,5940.5,5997.0,68.56,,,,,,,,,,,,,,,,,,,,,,,,
317,07/16/18 01:29:04 AM,5944.0,5998.3,68.56,,,,,,,,,,,,,,,,,,,,,,,,
318,07/16/18 01:59:04 AM,5940.5,5998.9,68.56,,,,,,,,,,,,,,,,,,,,,,,,
319,07/16/18 02:29:04 AM,5941.9,5997.0,68.56,,,,,,,,,,,,,,,,,,,,,,,,
320,07/16/18 02:59:04 AM,5945.4,5997.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,
321,07/16/18 03:29:04 AM,5941.9,5997.0,68.56,,,,,,,,,,,,,,,,,,,,,,,,
322,07/16/18 03:59:04 AM,5940.5,5997.0,68.56,,,,,,,,,,,,,,,,,,,,,,,,
323,07/16/18 04:29:04 AM,5944.0,5997.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,
324,07/16/18 04:59:04 AM,5940.5,5997.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,
325,07/16/18 05:29:04 AM,5939.2,5997.0,68.58,,,,,,,,,,,,,,,,,,,,,,,,
326,07/16/18 05:59:04 AM,5940.5,5995.6,68.58,,,,,,,,,,,,,,,,,,,,,,,,
327,07/16/18 06:29:04 AM,5939.2,5995.0,68.59,,,,,,,,,,,,,,,,,,,,,,,,
328,07/16/18 06:59:04 AM,5939.2,5995.6,68.58,,,,,,,,,,,,,,,,,,,,,,,,
329,07/16/18 07:29:04 AM,5956.4,6008.9,68.61,,,,,,,,,,,,,,,,,,,,,,,,
330,07/16/18 07:59:04 AM,6060.8,6120.4,68.72,,,,,,,,,,,,,,,,,,,,,,,,
331,07/16/18 08:29:04 AM,6046.2,6107.1,68.68,,,,,,,,,,,,,,,,,,,,,,,,
332,07/16/18 08:59:04 AM,6036.5,6098.5,68.68,,,,,,,,,,,,,,,,,,,,,,,,
333,07/16/18 09:29:04 AM,6030.3,6089.8,68.68,,,,,,,,,,,,,,,,,,,,,,,,
334,07/16/18 09:59:04 AM,6026.8,6085.8,68.68,,,,,,,,,,,,,,,,,,,,,,,,
335,07/16/18 10:29:04 AM,6026.8,6085.2,68.70,,,,,,,,,,,,,,,,,,,,,,,,
336,07/16/18 10:59:04 AM,6025.5,6087.2,68.72,,,,,,,,,,,,,,,,,,,,,,,,
337,07/16/18 11:29:04 AM,6028.9,6085.2,68.72,,,,,,,,,,,,,,,,,,,,,,,,
338,07/16/18 11:32:09 AM,,,,,Logged,,,,,,,,,,,,,,,,,,,,,,
339,07/16/18 11:32:18 AM,,,,,,Logged,Logged,,,,,,,,,,,,,,,,,,,,
340,07/16/18 11:59:04 AM,6006.1,6069.9,69.28,,,,,Logged,,,,,,,,,,,,,,,,,,,
341,07/16/18 12:29:04 PM,5953.6,6014.8,68.99,,,,,,,,,,,,,,,,,,,,,,,,
342,07/16/18 12:59:04 PM,5939.2,6000.3,68.88,,,,,,,,,,,,,,,,,,,,,,,,
343,07/16/18 01:29:04 PM,5934.4,5995.0,68.83,,,,,,,,,,,,,,,,,,,,,,,,
344,07/16/18 01:59:04 PM,5930.9,5991.0,68.81,,,,,,,,,,,,,,,,,,,,,,,,
345,07/16/18 02:29:04 PM,5926.1,5987.0,68.81,,,,,,,,,,,,,,,,,,,,,,,,
346,07/16/18 02:59:04 PM,5924.7,5985.0,68.79,,,,,,,,,,,,,,,,,,,,,,,,
347,07/16/18 03:29:04 PM,5926.1,5985.0,68.79,,,,,,,,,,,,,,,,,,,,,,,,
348,07/16/18 03:59:04 PM,5921.3,5984.4,68.79,,,,,,,,,,,,,,,,,,,,,,,,
349,07/16/18 04:29:04 PM,5926.1,5983.1,68.79,,,,,,,,,,,,,,,,,,,,,,,,
350,07/16/18 04:59:04 PM,5921.3,5981.7,68.79,,,,,,,,,,,,,,,,,,,,,,,,
351,07/16/18 05:29:04 PM,5924.7,5981.7,68.81,,,,,,,,,,,,,,,,,,,,,,,,
352,07/16/18 05:59:04 PM,5921.3,5981.1,68.79,,,,,,,,,,,,,,,,,,,,,,,,
353,07/16/18 06:29:04 PM,5919.2,5979.1,68.79,,,,,,,,,,,,,,,,,,,,,,,,
354,07/16/18 06:59:04 PM,5919.2,5979.7,68.79,,,,,,,,,,,,,,,,,,,,,,,,
355,07/16/18 07:29:04 PM,5924.0,5979.7,68.81,,,,,,,,,,,,,,,,,,,,,,,,
356,07/16/18 07:59:04 PM,5919.9,5979.7,68.81,,,,,,,,,,,,,,,,,,,,,,,,
357,07/16/18 08:29:04 PM,5924.0,5982.4,68.81,,,,,,,,,,,,,,,,,,,,,,,,
358,07/16/18 08:59:04 PM,5928.8,5987.0,68.76,,,,,,,,,,,,,,,,,,,,,,,,
359,07/16/18 09:29:04 PM,6001.9,6058.6,68.74,,,,,,,,,,,,,,,,,,,,,,,,
360,07/16/18 09:59:04 PM,6042.8,6101.8,68.76,,,,,,,,,,,,,,,,,,,,,,,,
361,07/16/18 10:29:04 PM,6049.7,6109.1,68.81,,,,,,,,,,,,,,,,,,,,,,,,
362,07/16/18 10:59:04 PM,6055.9,6112.4,68.85,,,,,,,,,,,,,,,,,,,,,,,,
363,07/16/18 11:29:04 PM,6054.5,6114.4,68.86,,,,,,,,,,,,,,,,,,,,,,,,
364,07/16/18 11:59:04 PM,6057.3,6113.8,68.86,,,,,,,,,,,,,,,,,,,,,,,,
365,07/17/18 12:29:04 AM,6058.7,6115.1,68.88,,,,,,,,,,,,,,,,,,,,,,,,
366,07/17/18 12:59:04 AM,6060.8,6115.8,68.88,,,,,,,,,,,,,,,,,,,,,,,,
367,07/17/18 01:29:04 AM,6058.7,6117.1,68.92,,,,,,,,,,,,,,,,,,,,,,,,
368,07/17/18 01:59:04 AM,6058.7,6117.1,68.94,,,,,,,,,,,,,,,,,,,,,,,,
369,07/17/18 02:29:04 AM,6057.3,6118.4,68.95,,,,,,,,,,,,,,,,,,,,,,,,
370,07/17/18 02:59:04 AM,6062.2,6118.4,68.95,,,,,,,,,,,,,,,,,,,,,,,,
371,07/17/18 03:29:04 AM,6062.2,6119.1,68.97,,,,,,,,,,,,,,,,,,,,,,,,
372,07/17/18 03:59:04 AM,6060.8,6119.1,68.97,,,,,,,,,,,,,,,,,,,,,,,,
373,07/17/18 04:29:04 AM,6060.8,6119.8,68.99,,,,,,,,,,,,,,,,,,,,,,,,
374,07/17/18 04:59:04 AM,6062.2,6119.8,68.99,,,,,,,,,,,,,,,,,,,,,,,,
375,07/17/18 05:29:04 AM,6062.2,6119.8,69.01,,,,,,,,,,,,,,,,,,,,,,,,
376,07/17/18 05:59:04 AM,6068.4,6121.1,69.01,,,,,,,,,,,,,,,,,,,,,,,,
377,07/17/18 06:29:04 AM,6064.9,6121.1,69.04,,,,,,,,,,,,,,,,,,,,,,,,
378,07/17/18 06:59:04 AM,6066.3,6121.7,69.04,,,,,,,,,,,,,,,,,,,,,,,,
379,07/17/18 07:29:04 AM,6064.9,6121.7,68.95,,,,,,,,,,,,,,,,,,,,,,,,
380,07/17/18 07:59:04 AM,6237.2,6291.3,68.86,,,,,,,,,,,,,,,,,,,,,,,,
381,07/17/18 08:29:04 AM,6249.1,6305.4,68.85,,,,,,,,,,,,,,,,,,,,,,,,
382,07/17/18 08:59:04 AM,6247.7,6304.1,68.97,,,,,,,,,,,,,,,,,,,,,,,,
383,07/17/18 09:29:04 AM,6244.2,6303.4,69.04,,,,,,,,,,,,,,,,,,,,,,,,
384,07/17/18 09:59:04 AM,6247.7,6304.1,69.10,,,,,,,,,,,,,,,,,,,,,,,,
385,07/17/18 10:29:04 AM,6244.9,6300.7,69.12,,,,,,,,,,,,,,,,,,,,,,,,
386,07/17/18 10:59:04 AM,6241.4,6300.1,69.13,,,,,,,,,,,,,,,,,,,,,,,,
387,07/17/18 11:29:04 AM,6240.0,6300.1,69.17,,,,,,,,,,,,,,,,,,,,,,,,
388,07/17/18 11:59:04 AM,6243.5,6299.4,69.19,,,,,,,,,,,,,,,,,,,,,,,,
389,07/17/18 12:29:04 PM,6243.5,6300.7,69.21,,,,,,,,,,,,,,,,,,,,,,,,
390,07/17/18 12:59:04 PM,6244.9,6300.7,69.22,,,,,,,,,,,,,,,,,,,,,,,,
391,07/17/18 01:29:04 PM,6247.7,6301.4,69.24,,,,,,,,,,,,,,,,,,,,,,,,
392,07/17/18 01:59:04 PM,6246.3,6302.1,69.26,,,,,,,,,,,,,,,,,,,,,,,,
393,07/17/18 02:29:04 PM,6247.7,6304.1,69.26,,,,,,,,,,,,,,,,,,,,,,,,
394,07/17/18 02:59:04 PM,6247.7,6303.4,69.28,,,,,,,,,,,,,,,,,,,,,,,,
395,07/17/18 03:29:04 PM,6249.1,6304.8,69.31,,,,,,,,,,,,,,,,,,,,,,,,
396,07/17/18 03:59:04 PM,6249.8,6302.7,69.28,,,,,,,,,,,,,,,,,,,,,,,,
397,07/17/18 04:29:04 PM,6329.3,6393.4,69.46,,,,,,,,,,,,,,,,,,,,,,,,
398,07/17/18 04:59:04 PM,6329.3,6391.4,69.44,,,,,,,,,,,,,,,,,,,,,,,,
399,07/17/18 05:29:04 PM,6320.8,6380.0,69.39,,,,,,,,,,,,,,,,,,,,,,,,
400,07/17/18 05:59:04 PM,6305.3,6366.5,69.39,,,,,,,,,,,,,,,,,,,,,,,,
401,07/17/18 06:29:04 PM,6299.7,6361.8,69.37,,,,,,,,,,,,,,,,,,,,,,,,
402,07/17/18 06:59:04 PM,6303.9,6361.8,69.39,,,,,,,,,,,,,,,,,,,,,,,,
403,07/17/18 07:29:04 PM,6299.7,6361.1,69.37,,,,,,,,,,,,,,,,,,,,,,,,
404,07/17/18 07:59:04 PM,6305.3,6361.8,69.39,,,,,,,,,,,,,,,,,,,,,,,,
405,07/17/18 08:29:04 PM,6303.9,6361.1,69.39,,,,,,,,,,,,,,,,,,,,,,,,
406,07/17/18 08:59:04 PM,6302.5,6361.8,69.40,,,,,,,,,,,,,,,,,,,,,,,,
407,07/17/18 09:29:04 PM,6302.5,6363.1,69.40,,,,,,,,,,,,,,,,,,,,,,,,
408,07/17/18 09:59:04 PM,6302.5,6361.8,69.40,,,,,,,,,,,,,,,,,,,,,,,,
409,07/17/18 10:29:04 PM,6306.8,6363.1,69.40,,,,,,,,,,,,,,,,,,,,,,,,
410,07/17/18 10:59:04 PM,6302.5,6363.1,69.44,,,,,,,,,,,,,,,,,,,,,,,,
411,07/17/18 11:29:04 PM,6306.8,6361.8,69.44,,,,,,,,,,,,,,,,,,,,,,,,
412,07/17/18 11:59:04 PM,6306.8,6363.8,69.46,,,,,,,,,,,,,,,,,,,,,,,,
413,07/18/18 12:29:04 AM,6305.3,6363.8,69.48,,,,,,,,,,,,,,,,,,,,,,,,
414,07/18/18 12:59:04 AM,6306.8,6365.2,69.49,,,,,,,,,,,,,,,,,,,,,,,,
415,07/18/18 01:29:04 AM,6308.9,6365.2,69.49,,,,,,,,,,,,,,,,,,,,,,,,
416,07/18/18 01:59:04 AM,6306.8,6367.2,69.51,,,,,,,,,,,,,,,,,,,,,,,,
417,07/18/18 02:29:04 AM,6308.2,6365.8,69.51,,,,,,,,,,,,,,,,,,,,,,,,
418,07/18/18 02:59:04 AM,6310.3,6367.9,69.53,,,,,,,,,,,,,,,,,,,,,,,,
419,07/18/18 03:29:04 AM,6308.9,6367.9,69.53,,,,,,,,,,,,,,,,,,,,,,,,
420,07/18/18 03:59:04 AM,6306.8,6367.9,69.58,,,,,,,,,,,,,,,,,,,,,,,,
421,07/18/18 04:29:04 AM,6308.9,6367.9,69.58,,,,,,,,,,,,,,,,,,,,,,,,
422,07/18/18 04:59:04 AM,6310.3,6367.9,69.60,,,,,,,,,,,,,,,,,,,,,,,,
423,07/18/18 05:29:04 AM,6314.5,6367.2,69.60,,,,,,,,,,,,,,,,,,,,,,,,
424,07/18/18 05:59:04 AM,6308.9,6366.5,69.62,,,,,,,,,,,,,,,,,,,,,,,,
425,07/18/18 06:29:04 AM,6313.1,6366.5,69.64,,,,,,,,,,,,,,,,,,,,,,,,
426,07/18/18 06:59:04 AM,6311.7,6367.9,69.64,,,,,,,,,,,,,,,,,,,,,,,,
427,07/18/18 07:29:04 AM,6311.7,6369.2,69.66,,,,,,,,,,,,,,,,,,,,,,,,
428,07/18/18 07:59:04 AM,6311.7,6367.9,69.66,,,,,,,,,,,,,,,,,,,,,,,,
429,07/18/18 08:29:04 AM,6315.2,6369.9,69.69,,,,,,,,,,,,,,,,,,,,,,,,
430,07/18/18 08:59:04 AM,6315.2,6368.5,69.69,,,,,,,,,,,,,,,,,,,,,,,,
431,07/18/18 09:29:04 AM,6315.2,6370.5,69.69,,,,,,,,,,,,,,,,,,,,,,,,
432,07/18/18 09:59:04 AM,6311.7,6369.9,69.71,,,,,,,,,,,,,,,,,,,,,,,,
433,07/18/18 10:29:04 AM,6313.8,6368.5,69.71,,,,,,,,,,,,,,,,,,,,,,,,
434,07/18/18 10:59:04 AM,6310.3,6366.5,69.71,,,,,,,,,,,,,,,,,,,,,,,,
435,07/18/18 11:29:04 AM,6310.3,6366.5,69.73,,,,,,,,,,,,,,,,,,,,,,,,
436,07/18/18 11:59:04 AM,6310.3,6365.8,69.71,,,,,,,,,,,,,,,,,,,,,,,,
437,07/18/18 12:29:04 PM,6308.9,6363.1,69.71,,,,,,,,,,,,,,,,,,,,,,,,
438,07/18/18 12:59:04 PM,6308.9,6364.5,69.71,,,,,,,,,,,,,,,,,,,,,,,,
439,07/18/18 01:29:04 PM,6308.9,6363.1,69.71,,,,,,,,,,,,,,,,,,,,,,,,
440,07/18/18 01:59:04 PM,6310.3,6364.5,69.73,,,,,,,,,,,,,,,,,,,,,,,,
441,07/18/18 02:29:04 PM,6308.9,6365.8,69.71,,,,,,,,,,,,,,,,,,,,,,,,
442,07/18/18 02:59:04 PM,6303.2,6362.5,69.71,,,,,,,,,,,,,,,,,,,,,,,,
443,07/18/18 03:29:04 PM,6304.6,6361.1,69.71,,,,,,,,,,,,,,,,,,,,,,,,
444,07/18/18 03:59:04 PM,6300.4,6358.4,69.71,,,,,,,,,,,,,,,,,,,,,,,,
445,07/18/18 04:29:04 PM,6303.2,6357.1,69.71,,,,,,,,,,,,,,,,,,,,,,,,
446,07/18/18 04:59:04 PM,6300.4,6356.4,69.71,,,,,,,,,,,,,,,,,,,,,,,,
447,07/18/18 05:29:04 PM,6296.9,6353.7,69.71,,,,,,,,,,,,,,,,,,,,,,,,
448,07/18/18 05:59:04 PM,6299.0,6353.7,69.69,,,,,,,,,,,,,,,,,,,,,,,,
449,07/18/18 06:29:04 PM,6295.5,6351.7,69.69,,,,,,,,,,,,,,,,,,,,,,,,
450,07/18/18 06:59:04 PM,6295.5,6349.7,69.69,,,,,,,,,,,,,,,,,,,,,,,,
451,07/18/18 07:29:04 PM,6295.5,6349.7,69.69,,,,,,,,,,,,,,,,,,,,,,,,
452,07/18/18 07:59:04 PM,6294.1,6347.7,69.66,,,,,,,,,,,,,,,,,,,,,,,,
453,07/18/18 08:29:04 PM,6295.5,6349.0,69.66,,,,,,,,,,,,,,,,,,,,,,,,
454,07/18/18 08:59:04 PM,6294.1,6347.0,69.66,,,,,,,,,,,,,,,,,,,,,,,,
455,07/18/18 09:29:04 PM,6292.7,6345.7,69.69,,,,,,,,,,,,,,,,,,,,,,,,
456,07/18/18 09:59:04 PM,6288.5,6344.3,69.66,,,,,,,,,,,,,,,,,,,,,,,,
457,07/18/18 10:29:04 PM,6289.9,6343.7,69.66,,,,,,,,,,,,,,,,,,,,,,,,
458,07/18/18 10:59:04 PM,6288.5,6342.3,69.64,,,,,,,,,,,,,,,,,,,,,,,,
459,07/18/18 11:29:04 PM,6288.5,6341.7,69.64,,,,,,,,,,,,,,,,,,,,,,,,
460,07/18/18 11:59:04 PM,6287.1,6339.6,69.64,,,,,,,,,,,,,,,,,,,,,,,,
461,07/19/18 12:29:04 AM,6284.9,6339.6,69.64,,,,,,,,,,,,,,,,,,,,,,,,
462,07/19/18 12:59:04 AM,6280.7,6334.9,69.64,,,,,,,,,,,,,,,,,,,,,,,,
463,07/19/18 01:29:04 AM,6283.5,6338.3,69.62,,,,,,,,,,,,,,,,,,,,,,,,
464,07/19/18 01:59:04 AM,6284.9,6337.0,69.62,,,,,,,,,,,,,,,,,,,,,,,,
465,07/19/18 02:29:04 AM,6283.5,6337.0,69.62,,,,,,,,,,,,,,,,,,,,,,,,
466,07/19/18 02:59:04 AM,6280.7,6336.3,69.62,,,,,,,,,,,,,,,,,,,,,,,,
467,07/19/18 03:29:04 AM,6283.5,6334.9,69.62,,,,,,,,,,,,,,,,,,,,,,,,
468,07/19/18 03:59:04 AM,6279.3,6334.9,69.62,,,,,,,,,,,,,,,,,,,,,,,,
469,07/19/18 04:29:04 AM,6277.2,6330.2,69.60,,,,,,,,,,,,,,,,,,,,,,,,
470,07/19/18 04:59:04 AM,6279.3,6332.9,69.60,,,,,,,,,,,,,,,,,,,,,,,,
471,07/19/18 05:29:04 AM,6277.9,6332.9,69.60,,,,,,,,,,,,,,,,,,,,,,,,
472,07/19/18 05:59:04 AM,6277.9,6330.9,69.60,,,,,,,,,,,,,,,,,,,,,,,,
473,07/19/18 06:29:04 AM,6275.8,6332.3,69.60,,,,,,,,,,,,,,,,,,,,,,,,
474,07/19/18 06:59:04 AM,6274.4,6329.6,69.58,,,,,,,,,,,,,,,,,,,,,,,,
475,07/19/18 07:29:04 AM,6274.4,6328.9,69.60,,,,,,,,,,,,,,,,,,,,,,,,
476,07/19/18 07:59:04 AM,6274.4,6328.9,69.58,,,,,,,,,,,,,,,,,,,,,,,,
477,07/19/18 08:29:04 AM,6276.5,6328.9,69.58,,,,,,,,,,,,,,,,,,,,,,,,
478,07/19/18 08:59:04 AM,6273.0,6327.6,69.58,,,,,,,,,,,,,,,,,,,,,,,,
479,07/19/18 09:29:04 AM,6273.0,6326.9,69.57,,,,,,,,,,,,,,,,,,,,,,,,
480,07/19/18 09:59:04 AM,6265.3,6321.5,69.57,,,,,,,,,,,,,,,,,,,,,,,,
481,07/19/18 10:29:04 AM,6270.2,6324.9,69.57,,,,,,,,,,,,,,,,,,,,,,,,
482,07/19/18 10:59:04 AM,6268.8,6323.5,69.53,,,,,,,,,,,,,,,,,,,,,,,,
483,07/19/18 11:29:04 AM,6273.0,6322.9,69.53,,,,,,,,,,,,,,,,,,,,,,,,
484,07/19/18 11:59:04 AM,6268.8,6321.5,69.53,,,,,,,,,,,,,,,,,,,,,,,,
