"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
2132,08/22/18 06:23:28 PM,3187.6,3387.7,20.14,,,,,,,,
2133,08/22/18 06:53:28 PM,3189.2,3387.1,20.13,,,,,,,,
2134,08/22/18 07:23:28 PM,3189.2,3387.7,20.14,,,,,,,,
2135,08/22/18 07:53:28 PM,3188.1,3387.7,20.14,,,,,,,,
2136,08/22/18 08:23:28 PM,3189.2,3388.3,20.14,,,,,,,,
2137,08/22/18 08:53:28 PM,3189.2,3388.3,20.13,,,,,,,,
2138,08/22/18 09:23:28 PM,3190.3,3388.3,20.14,,,,,,,,
2139,08/22/18 09:53:28 PM,3189.7,3388.9,20.13,,,,,,,,
2140,08/22/18 10:23:28 PM,3189.7,3388.9,20.14,,,,,,,,
2141,08/22/18 10:53:28 PM,3190.8,3388.9,20.14,,,,,,,,
2142,08/22/18 11:23:28 PM,3189.7,3389.5,20.14,,,,,,,,
2143,08/22/18 11:53:28 PM,3190.8,3389.5,20.14,,,,,,,,
2144,08/23/18 12:23:28 AM,3191.9,3390.0,20.14,,,,,,,,
2145,08/23/18 12:53:28 AM,3190.8,3390.0,20.14,,,,,,,,
2146,08/23/18 01:23:28 AM,3192.4,3390.0,20.14,,,,,,,,
2147,08/23/18 01:53:28 AM,3191.9,3390.0,20.14,,,,,,,,
2148,08/23/18 02:23:28 AM,3192.4,3391.2,20.14,,,,,,,,
2149,08/23/18 02:53:28 AM,3192.4,3391.2,20.14,,,,,,,,
2150,08/23/18 03:23:28 AM,3193.5,3390.6,20.14,,,,,,,,
2151,08/23/18 03:53:28 AM,3191.9,3390.6,20.13,,,,,,,,
2152,08/23/18 04:23:28 AM,3192.4,3391.8,20.14,,,,,,,,
2153,08/23/18 04:53:28 AM,3192.4,3391.2,20.14,,,,,,,,
2154,08/23/18 05:23:28 AM,3192.4,3391.8,20.14,,,,,,,,
2155,08/23/18 05:53:28 AM,3193.5,3391.8,20.14,,,,,,,,
2156,08/23/18 06:23:28 AM,3193.5,3392.4,20.14,,,,,,,,
2157,08/23/18 06:53:28 AM,3193.5,3392.4,20.14,,,,,,,,
2158,08/23/18 07:23:28 AM,3193.5,3392.4,20.13,,,,,,,,
2159,08/23/18 07:53:28 AM,3194.6,3393.0,20.14,,,,,,,,
2160,08/23/18 08:23:28 AM,3195.1,3393.5,20.14,,,,,,,,
2161,08/23/18 08:53:28 AM,3195.1,3393.5,20.14,,,,,,,,
2162,08/23/18 09:23:28 AM,3195.1,3393.0,20.14,,,,,,,,
2163,08/23/18 09:53:28 AM,3195.1,3393.5,20.14,,,,,,,,
2164,08/23/18 10:23:28 AM,3195.1,3394.1,20.14,,,,,,,,
2165,08/23/18 10:53:28 AM,3195.1,3394.7,20.14,,,,,,,,
2166,08/23/18 11:23:28 AM,3195.1,3394.1,20.14,,,,,,,,
2167,08/23/18 11:53:28 AM,3195.1,3394.1,20.14,,,,,,,,
2168,08/23/18 12:23:28 PM,3195.1,3394.7,20.14,,,,,,,,
2169,08/23/18 12:53:28 PM,3196.2,3395.3,20.14,,,,,,,,
2170,08/23/18 01:23:28 PM,3195.1,3395.3,20.14,,,,,,,,
2171,08/23/18 01:53:28 PM,3196.7,3395.3,20.14,,,,,,,,
2172,08/23/18 02:23:28 PM,3196.7,3395.9,20.14,,,,,,,,
2173,08/23/18 02:53:28 PM,3196.7,3395.9,20.14,,,,,,,,
2174,08/23/18 03:23:28 PM,3196.7,3395.9,20.14,,,,,,,,
2175,08/23/18 03:53:28 PM,3196.7,3395.9,20.14,,,,,,,,
2176,08/23/18 04:23:28 PM,3197.8,3395.9,20.16,,,,,,,,
2177,08/23/18 04:53:28 PM,3197.8,3395.9,20.14,,,,,,,,
2178,08/23/18 05:23:28 PM,3197.8,3395.9,20.14,,,,,,,,
2179,08/23/18 05:53:28 PM,3197.8,3397.0,20.14,,,,,,,,
2180,08/23/18 06:23:28 PM,3197.8,3396.5,20.14,,,,,,,,
2181,08/23/18 06:53:28 PM,3197.8,3397.0,20.14,,,,,,,,
2182,08/23/18 07:23:28 PM,3198.4,3397.0,20.13,,,,,,,,
2183,08/23/18 07:53:28 PM,3197.8,3397.0,20.14,,,,,,,,
2184,08/23/18 08:23:28 PM,3198.4,3397.6,20.14,,,,,,,,
2185,08/23/18 08:53:28 PM,3197.8,3397.0,20.14,,,,,,,,
2186,08/23/18 09:23:28 PM,3197.8,3397.0,20.14,,,,,,,,
2187,08/23/18 09:53:28 PM,3198.4,3397.6,20.14,,,,,,,,
2188,08/23/18 10:23:28 PM,3197.8,3397.0,20.14,,,,,,,,
2189,08/23/18 10:53:28 PM,3197.8,3398.2,20.13,,,,,,,,
2190,08/23/18 11:23:28 PM,3198.4,3397.0,20.13,,,,,,,,
2191,08/23/18 11:53:28 PM,3197.8,3397.6,20.13,,,,,,,,
2192,08/24/18 12:23:28 AM,3198.4,3397.6,20.13,,,,,,,,
2193,08/24/18 12:53:28 AM,3198.4,3397.6,20.13,,,,,,,,
2194,08/24/18 01:23:28 AM,3198.4,3397.0,20.13,,,,,,,,
2195,08/24/18 01:53:28 AM,3197.8,3397.6,20.13,,,,,,,,
2196,08/24/18 02:23:28 AM,3199.4,3397.6,20.12,,,,,,,,
2197,08/24/18 02:53:28 AM,3198.4,3397.6,20.12,,,,,,,,
2198,08/24/18 03:23:28 AM,3200.0,3397.6,20.12,,,,,,,,
2199,08/24/18 03:53:28 AM,3198.9,3397.6,20.12,,,,,,,,
2200,08/24/18 04:23:28 AM,3198.4,3397.6,20.12,,,,,,,,
2201,08/24/18 04:53:28 AM,3198.4,3397.6,20.12,,,,,,,,
2202,08/24/18 05:23:28 AM,3198.4,3397.6,20.12,,,,,,,,
2203,08/24/18 05:53:28 AM,3198.4,3397.6,20.11,,,,,,,,
2204,08/24/18 06:23:28 AM,3198.9,3397.6,20.11,,,,,,,,
2205,08/24/18 06:53:28 AM,3198.4,3397.6,20.11,,,,,,,,
2206,08/24/18 07:23:28 AM,3198.9,3397.6,20.11,,,,,,,,
2207,08/24/18 07:53:28 AM,3198.9,3397.0,20.10,,,,,,,,
2208,08/24/18 08:23:28 AM,3198.9,3397.6,20.11,,,,,,,,
2209,08/24/18 08:53:28 AM,3198.9,3397.0,20.10,,,,,,,,
2210,08/24/18 09:23:28 AM,3198.9,3397.6,20.11,,,,,,,,
2211,08/24/18 09:53:28 AM,3198.9,3397.6,20.10,,,,,,,,
2212,08/24/18 10:23:28 AM,3200.0,3397.0,20.10,,,,,,,,
2213,08/24/18 10:53:28 AM,3198.9,3397.6,20.10,,,,,,,,
2214,08/24/18 11:23:28 AM,3198.9,3397.6,20.08,,,,,,,,
2215,08/24/18 11:53:28 AM,3198.9,3397.6,20.08,,,,,,,,
2216,08/24/18 12:23:28 PM,3198.9,3397.0,20.08,,,,,,,,
2217,08/24/18 12:53:28 PM,3197.3,3397.6,20.08,,,,,,,,
2218,08/24/18 01:23:28 PM,3198.9,3397.0,20.08,,,,,,,,
2219,08/24/18 01:53:28 PM,3197.8,3397.0,20.08,,,,,,,,
2220,08/24/18 02:23:28 PM,3198.9,3397.0,20.07,,,,,,,,
2221,08/24/18 02:53:28 PM,3198.9,3397.0,20.08,,,,,,,,
2222,08/24/18 03:23:28 PM,3198.9,3397.0,20.06,,,,,,,,
2223,08/24/18 03:53:28 PM,3197.3,3397.0,20.07,,,,,,,,
2224,08/24/18 04:23:28 PM,3197.3,3397.0,20.07,,,,,,,,
2225,08/24/18 04:53:28 PM,3197.8,3397.0,20.06,,,,,,,,
2226,08/24/18 05:23:28 PM,3197.8,3396.5,20.06,,,,,,,,
2227,08/24/18 05:53:28 PM,3198.4,3395.9,20.06,,,,,,,,
2228,08/24/18 06:23:28 PM,3197.8,3396.5,20.05,,,,,,,,
2229,08/24/18 06:53:28 PM,3197.8,3396.5,20.05,,,,,,,,
2230,08/24/18 07:23:28 PM,3197.8,3395.3,20.05,,,,,,,,
2231,08/24/18 07:53:28 PM,3197.3,3395.3,20.05,,,,,,,,
2232,08/24/18 08:23:28 PM,3196.7,3395.3,20.04,,,,,,,,
2233,08/24/18 08:53:28 PM,3196.2,3395.3,20.04,,,,,,,,
2234,08/24/18 09:23:28 PM,3196.7,3394.1,20.04,,,,,,,,
2235,08/24/18 09:53:28 PM,3196.2,3394.7,20.04,,,,,,,,
2236,08/24/18 10:23:28 PM,3196.2,3394.1,20.03,,,,,,,,
2237,08/24/18 10:53:28 PM,3196.7,3394.7,20.03,,,,,,,,
2238,08/24/18 11:23:28 PM,3196.7,3394.1,20.01,,,,,,,,
2239,08/24/18 11:53:28 PM,3195.7,3394.1,20.01,,,,,,,,
2240,08/25/18 12:23:28 AM,3195.7,3393.5,20.01,,,,,,,,
2241,08/25/18 12:53:28 AM,3195.7,3393.0,20.01,,,,,,,,
2242,08/25/18 01:23:28 AM,3195.7,3393.0,20.00,,,,,,,,
2243,08/25/18 01:53:28 AM,3195.7,3392.4,20.00,,,,,,,,
2244,08/25/18 02:23:28 AM,3195.7,3393.0,20.00,,,,,,,,
2245,08/25/18 02:53:28 AM,3194.0,3392.4,19.99,,,,,,,,
2246,08/25/18 03:23:28 AM,3194.6,3391.8,19.99,,,,,,,,
2247,08/25/18 03:53:28 AM,3194.0,3391.8,19.99,,,,,,,,
2248,08/25/18 04:23:28 AM,3193.0,3391.8,19.99,,,,,,,,
2249,08/25/18 04:53:28 AM,3193.0,3391.8,19.98,,,,,,,,
2250,08/25/18 05:23:28 AM,3194.0,3391.2,19.98,,,,,,,,
2251,08/25/18 05:53:28 AM,3193.5,3391.2,19.98,,,,,,,,
2252,08/25/18 06:23:28 AM,3193.0,3391.2,19.97,,,,,,,,
2253,08/25/18 06:53:28 AM,3193.0,3390.6,19.97,,,,,,,,
2254,08/25/18 07:23:28 AM,3193.0,3390.6,19.97,,,,,,,,
2255,08/25/18 07:53:28 AM,3193.5,3390.6,19.97,,,,,,,,
2256,08/25/18 08:23:28 AM,3191.9,3390.6,19.97,,,,,,,,
2257,08/25/18 08:53:28 AM,3191.9,3390.0,19.95,,,,,,,,
2258,08/25/18 09:23:28 AM,3193.0,3390.0,19.95,,,,,,,,
2259,08/25/18 09:53:28 AM,3193.5,3390.0,19.95,,,,,,,,
2260,08/25/18 10:23:28 AM,3191.9,3389.5,19.95,,,,,,,,
2261,08/25/18 10:53:28 AM,3192.4,3390.0,19.95,,,,,,,,
2262,08/25/18 11:23:28 AM,3191.9,3389.5,19.94,,,,,,,,
2263,08/25/18 11:53:28 AM,3193.0,3389.5,19.94,,,,,,,,
2264,08/25/18 12:23:28 PM,3193.5,3388.9,19.94,,,,,,,,
2265,08/25/18 12:53:28 PM,3192.4,3389.5,19.93,,,,,,,,
2266,08/25/18 01:23:28 PM,3190.8,3389.5,19.93,,,,,,,,
2267,08/25/18 01:53:28 PM,3191.9,3388.9,19.93,,,,,,,,
2268,08/25/18 02:23:28 PM,3192.4,3388.9,19.92,,,,,,,,
2269,08/25/18 02:53:28 PM,3190.8,3388.9,19.92,,,,,,,,
2270,08/25/18 03:23:28 PM,3190.8,3388.9,19.92,,,,,,,,
2271,08/25/18 03:53:28 PM,3190.8,3388.3,19.91,,,,,,,,
2272,08/25/18 04:23:28 PM,3190.8,3388.3,19.92,,,,,,,,
2273,08/25/18 04:53:28 PM,3189.7,3388.3,19.91,,,,,,,,
2274,08/25/18 05:23:28 PM,3190.8,3388.3,19.91,,,,,,,,
2275,08/25/18 05:53:28 PM,3190.8,3387.7,19.91,,,,,,,,
2276,08/25/18 06:23:28 PM,3190.8,3388.3,19.89,,,,,,,,
2277,08/25/18 06:53:28 PM,3189.7,3387.7,19.89,,,,,,,,
2278,08/25/18 07:23:28 PM,3189.7,3387.1,19.89,,,,,,,,
2279,08/25/18 07:53:28 PM,3189.7,3387.7,19.88,,,,,,,,
2280,08/25/18 08:23:28 PM,3189.7,3387.1,19.88,,,,,,,,
2281,08/25/18 08:53:28 PM,3189.7,3386.5,19.88,,,,,,,,
2282,08/25/18 09:23:28 PM,3189.7,3386.0,19.88,,,,,,,,
2283,08/25/18 09:53:28 PM,3188.6,3386.5,19.87,,,,,,,,
2284,08/25/18 10:23:28 PM,3189.7,3386.5,19.87,,,,,,,,
2285,08/25/18 10:53:28 PM,3188.6,3386.0,19.87,,,,,,,,
2286,08/25/18 11:23:28 PM,3188.6,3386.0,19.86,,,,,,,,
2287,08/25/18 11:53:28 PM,3187.0,3385.4,19.86,,,,,,,,
2288,08/26/18 12:23:28 AM,3188.1,3385.4,19.86,,,,,,,,
2289,08/26/18 12:53:28 AM,3188.1,3384.2,19.86,,,,,,,,
2290,08/26/18 01:23:28 AM,3187.6,3383.6,19.86,,,,,,,,
2291,08/26/18 01:53:28 AM,3187.0,3383.6,19.85,,,,,,,,
2292,08/26/18 02:23:28 AM,3186.5,3383.6,19.85,,,,,,,,
2293,08/26/18 02:53:28 AM,3185.9,3383.0,19.85,,,,,,,,
2294,08/26/18 03:23:28 AM,3186.5,3383.6,19.84,,,,,,,,
2295,08/26/18 03:53:28 AM,3186.5,3383.0,19.84,,,,,,,,
2296,08/26/18 04:23:28 AM,3185.9,3383.0,19.84,,,,,,,,
2297,08/26/18 04:53:28 AM,3185.9,3382.5,19.84,,,,,,,,
2298,08/26/18 05:23:28 AM,3185.4,3382.5,19.82,,,,,,,,
2299,08/26/18 05:53:28 AM,3185.4,3381.9,19.82,,,,,,,,
2300,08/26/18 06:23:28 AM,3185.9,3381.9,19.82,,,,,,,,
2301,08/26/18 06:53:28 AM,3185.4,3381.9,19.81,,,,,,,,
2302,08/26/18 07:23:28 AM,3184.9,3381.9,19.81,,,,,,,,
2303,08/26/18 07:53:28 AM,3185.9,3381.9,19.81,,,,,,,,
2304,08/26/18 08:23:28 AM,3184.9,3381.9,19.81,,,,,,,,
2305,08/26/18 08:53:28 AM,3184.9,3381.3,19.81,,,,,,,,
2306,08/26/18 09:23:28 AM,3185.4,3381.3,19.80,,,,,,,,
2307,08/26/18 09:53:28 AM,3185.4,3381.3,19.80,,,,,,,,
2308,08/26/18 10:23:28 AM,3185.4,3381.3,19.80,,,,,,,,
2309,08/26/18 10:53:28 AM,3184.9,3381.3,19.80,,,,,,,,
2310,08/26/18 11:23:28 AM,3185.4,3381.3,19.80,,,,,,,,
2311,08/26/18 11:53:28 AM,3185.4,3381.3,19.79,,,,,,,,
2312,08/26/18 12:23:28 PM,3183.8,3380.7,19.79,,,,,,,,
2313,08/26/18 12:53:28 PM,3183.8,3381.3,19.79,,,,,,,,
2314,08/26/18 01:23:28 PM,3184.3,3380.7,19.79,,,,,,,,
2315,08/26/18 01:53:28 PM,3183.8,3380.7,19.79,,,,,,,,
2316,08/26/18 02:23:28 PM,3185.4,3380.7,19.78,,,,,,,,
2317,08/26/18 02:53:28 PM,3183.8,3380.7,19.78,,,,,,,,
2318,08/26/18 03:23:28 PM,3183.8,3380.1,19.78,,,,,,,,
2319,08/26/18 03:53:28 PM,3183.8,3380.1,19.78,,,,,,,,
2320,08/26/18 04:23:28 PM,3183.8,3380.7,19.78,,,,,,,,
2321,08/26/18 04:53:28 PM,3183.8,3380.7,19.76,,,,,,,,
2322,08/26/18 05:23:28 PM,3183.8,3380.1,19.76,,,,,,,,
2323,08/26/18 05:53:28 PM,3183.8,3380.1,19.76,,,,,,,,
2324,08/26/18 06:23:28 PM,3183.8,3380.1,19.76,,,,,,,,
2325,08/26/18 06:53:28 PM,3183.8,3380.1,19.76,,,,,,,,
2326,08/26/18 07:23:28 PM,3183.8,3380.1,19.76,,,,,,,,
2327,08/26/18 07:53:28 PM,3183.2,3379.5,19.75,,,,,,,,
2328,08/26/18 08:23:28 PM,3182.7,3380.1,19.75,,,,,,,,
2329,08/26/18 08:53:28 PM,3182.7,3380.1,19.75,,,,,,,,
2330,08/26/18 09:23:28 PM,3182.7,3379.5,19.75,,,,,,,,
2331,08/26/18 09:53:28 PM,3182.7,3379.5,19.74,,,,,,,,
2332,08/26/18 10:23:28 PM,3183.8,3379.5,19.74,,,,,,,,
2333,08/26/18 10:53:28 PM,3182.7,3379.5,19.74,,,,,,,,
2334,08/26/18 11:23:28 PM,3183.8,3379.5,19.74,,,,,,,,
2335,08/26/18 11:53:28 PM,3182.7,3379.0,19.73,,,,,,,,
2336,08/27/18 12:23:28 AM,3182.7,3379.5,19.73,,,,,,,,
2337,08/27/18 12:53:28 AM,3182.7,3379.5,19.73,,,,,,,,
2338,08/27/18 01:23:28 AM,3183.2,3379.0,19.73,,,,,,,,
2339,08/27/18 01:53:28 AM,3181.6,3379.0,19.73,,,,,,,,
2340,08/27/18 02:23:28 AM,3183.2,3379.0,19.73,,,,,,,,
2341,08/27/18 02:53:28 AM,3181.6,3379.0,19.72,,,,,,,,
2342,08/27/18 03:23:28 AM,3181.6,3379.0,19.72,,,,,,,,
2343,08/27/18 03:53:28 AM,3181.6,3379.0,19.72,,,,,,,,
2344,08/27/18 04:23:28 AM,3181.6,3379.0,19.72,,,,,,,,
2345,08/27/18 04:53:28 AM,3181.6,3379.0,19.72,,,,,,,,
2346,08/27/18 05:23:28 AM,3182.7,3379.0,19.72,,,,,,,,
2347,08/27/18 05:53:28 AM,3182.7,3379.0,19.72,,,,,,,,
2348,08/27/18 06:23:28 AM,3182.7,3379.5,19.70,,,,,,,,
2349,08/27/18 06:53:28 AM,3183.2,3379.0,19.70,,,,,,,,
2350,08/27/18 07:23:28 AM,3182.2,3379.0,19.70,,,,,,,,
2351,08/27/18 07:53:28 AM,3182.7,3379.0,19.70,,,,,,,,
2352,08/27/18 08:23:28 AM,3182.7,3379.5,19.70,,,,,,,,
2353,08/27/18 08:53:28 AM,3182.2,3379.0,19.70,,,,,,,,
2354,08/27/18 09:23:28 AM,3183.2,3379.0,19.69,,,,,,,,
2355,08/27/18 09:53:28 AM,3182.7,3379.5,19.69,,,,,,,,
2356,08/27/18 10:23:28 AM,3183.2,3379.5,19.69,,,,,,,,
2357,08/27/18 10:53:28 AM,3183.2,3379.5,19.69,,,,,,,,
2358,08/27/18 11:23:28 AM,3183.2,3379.5,19.69,,,,,,,,
2359,08/27/18 11:53:28 AM,3183.2,3379.5,19.69,,,,,,,,
2360,08/27/18 12:23:28 PM,3183.2,3379.5,19.69,,,,,,,,
2361,08/27/18 12:53:28 PM,3184.3,3380.1,19.69,,,,,,,,
2362,08/27/18 01:23:28 PM,3184.3,3380.1,19.69,,,,,,,,
2363,08/27/18 01:53:28 PM,3184.3,3380.1,19.69,,,,,,,,
2364,08/27/18 02:23:28 PM,3184.3,3379.5,19.69,,,,,,,,
2365,08/27/18 02:53:28 PM,3184.3,3380.1,19.69,,,,,,,,
2366,08/27/18 03:23:28 PM,3183.2,3380.7,19.69,,,,,,,,
2367,08/27/18 03:53:28 PM,3184.9,3380.1,19.68,,,,,,,,
2368,08/27/18 04:23:28 PM,3184.3,3380.1,19.69,,,,,,,,
2369,08/27/18 04:53:28 PM,3184.3,3381.3,19.69,,,,,,,,
2370,08/27/18 05:23:28 PM,3184.3,3381.3,19.69,,,,,,,,
2371,08/27/18 05:53:28 PM,3184.9,3380.7,19.68,,,,,,,,
2372,08/27/18 06:23:28 PM,3184.3,3381.3,19.69,,,,,,,,
2373,08/27/18 06:53:28 PM,3184.9,3381.3,19.69,,,,,,,,
2374,08/27/18 07:23:28 PM,3185.4,3381.3,19.69,,,,,,,,
2375,08/27/18 07:53:28 PM,3185.9,3380.7,19.68,,,,,,,,
2376,08/27/18 08:23:28 PM,3185.9,3381.3,19.68,,,,,,,,
2377,08/27/18 08:53:28 PM,3184.9,3381.3,19.68,,,,,,,,
2378,08/27/18 09:23:28 PM,3184.9,3381.3,19.68,,,,,,,,
2379,08/27/18 09:53:28 PM,3184.9,3381.3,19.68,,,,,,,,
2380,08/27/18 10:23:28 PM,3184.9,3381.3,19.69,,,,,,,,
2381,08/27/18 10:53:28 PM,3185.9,3381.3,19.68,,,,,,,,
2382,08/27/18 11:23:28 PM,3185.9,3381.9,19.68,,,,,,,,
2383,08/27/18 11:53:28 PM,3185.9,3381.9,19.68,,,,,,,,
2384,08/28/18 12:23:28 AM,3185.9,3381.9,19.68,,,,,,,,
2385,08/28/18 12:53:28 AM,3185.9,3381.9,19.68,,,,,,,,
2386,08/28/18 01:23:28 AM,3185.9,3381.9,19.68,,,,,,,,
2387,08/28/18 01:53:28 AM,3185.9,3382.5,19.68,,,,,,,,
2388,08/28/18 02:23:28 AM,3187.0,3381.9,19.68,,,,,,,,
2389,08/28/18 02:53:28 AM,3185.9,3382.5,19.68,,,,,,,,
2390,08/28/18 03:23:28 AM,3187.6,3383.0,19.68,,,,,,,,
2391,08/28/18 03:53:28 AM,3185.9,3383.6,19.68,,,,,,,,
2392,08/28/18 04:23:28 AM,3187.6,3383.0,19.68,,,,,,,,
2393,08/28/18 04:53:28 AM,3187.6,3383.6,19.69,,,,,,,,
2394,08/28/18 05:23:28 AM,3187.6,3383.0,19.69,,,,,,,,
2395,08/28/18 05:53:28 AM,3187.6,3384.2,19.68,,,,,,,,
2396,08/28/18 06:23:28 AM,3187.6,3384.2,19.68,,,,,,,,
2397,08/28/18 06:53:28 AM,3188.6,3384.2,19.69,,,,,,,,
2398,08/28/18 07:23:28 AM,3188.6,3383.6,19.69,,,,,,,,
2399,08/28/18 07:53:28 AM,3188.6,3384.2,19.69,,,,,,,,
2400,08/28/18 08:23:28 AM,3188.6,3384.8,19.69,,,,,,,,
2401,08/28/18 08:53:28 AM,3188.6,3385.4,19.69,,,,,,,,
2402,08/28/18 09:23:28 AM,3188.6,3385.4,19.69,,,,,,,,
2403,08/28/18 09:53:28 AM,3190.3,3386.0,19.70,,,,,,,,
2404,08/28/18 10:23:28 AM,3190.3,3385.4,19.69,,,,,,,,
2405,08/28/18 10:53:28 AM,3190.3,3386.5,19.70,,,,,,,,
2406,08/28/18 11:23:28 AM,3190.3,3387.1,19.70,,,,,,,,
2407,08/28/18 11:53:28 AM,3190.3,3386.5,19.70,,,,,,,,
2408,08/28/18 12:23:28 PM,3191.3,3386.5,19.70,,,,,,,,
2409,08/28/18 12:53:28 PM,3191.3,3387.1,19.70,,,,,,,,
2410,08/28/18 01:23:28 PM,3191.3,3387.7,19.70,,,,,,,,
2411,08/28/18 01:53:28 PM,3191.3,3387.7,19.70,,,,,,,,
2412,08/28/18 02:23:28 PM,3191.3,3387.7,19.70,,,,,,,,
2413,08/28/18 02:53:28 PM,3193.0,3388.3,19.72,,,,,,,,
2414,08/28/18 03:23:28 PM,3193.0,3388.3,19.72,,,,,,,,
2415,08/28/18 03:53:28 PM,3193.0,3388.9,19.72,,,,,,,,
2416,08/28/18 04:23:28 PM,3193.0,3388.9,19.73,,,,,,,,
2417,08/28/18 04:53:28 PM,3193.0,3388.9,19.72,,,,,,,,
2418,08/28/18 05:23:28 PM,3194.0,3389.5,19.72,,,,,,,,
2419,08/28/18 05:53:28 PM,3194.0,3390.0,19.73,,,,,,,,
2420,08/28/18 06:23:28 PM,3194.0,3390.6,19.73,,,,,,,,
2421,08/28/18 06:53:28 PM,3194.0,3390.6,19.73,,,,,,,,
2422,08/28/18 07:23:28 PM,3194.0,3391.2,19.73,,,,,,,,
2423,08/28/18 07:53:28 PM,3194.0,3391.2,19.74,,,,,,,,
2424,08/28/18 08:23:28 PM,3195.7,3390.6,19.74,,,,,,,,
2425,08/28/18 08:53:28 PM,3194.0,3391.2,19.74,,,,,,,,
2426,08/28/18 09:23:28 PM,3195.7,3391.2,19.74,,,,,,,,
2427,08/28/18 09:53:28 PM,3196.7,3391.2,19.74,,,,,,,,
2428,08/28/18 10:23:28 PM,3195.7,3391.8,19.75,,,,,,,,
2429,08/28/18 10:53:28 PM,3196.7,3393.0,19.75,,,,,,,,
2430,08/28/18 11:23:28 PM,3196.2,3393.0,19.75,,,,,,,,
2431,08/28/18 11:53:28 PM,3196.7,3393.0,19.75,,,,,,,,
2432,08/29/18 12:23:28 AM,3196.7,3393.5,19.75,,,,,,,,
2433,08/29/18 12:53:28 AM,3196.7,3393.5,19.75,,,,,,,,
2434,08/29/18 01:23:28 AM,3198.4,3393.5,19.75,,,,,,,,
2435,08/29/18 01:53:28 AM,3197.3,3394.7,19.76,,,,,,,,
2436,08/29/18 02:23:28 AM,3198.4,3394.7,19.76,,,,,,,,
2437,08/29/18 02:53:28 AM,3198.4,3395.3,19.76,,,,,,,,
2438,08/29/18 03:23:28 AM,3198.4,3394.7,19.76,,,,,,,,
2439,08/29/18 03:53:28 AM,3199.4,3395.3,19.76,,,,,,,,
2440,08/29/18 04:23:28 AM,3200.0,3395.3,19.76,,,,,,,,
2441,08/29/18 04:53:28 AM,3199.4,3395.3,19.78,,,,,,,,
2442,08/29/18 05:23:28 AM,3199.4,3395.9,19.78,,,,,,,,
2443,08/29/18 05:53:28 AM,3201.1,3396.5,19.78,,,,,,,,
2444,08/29/18 06:23:28 AM,3200.0,3396.5,19.78,,,,,,,,
2445,08/29/18 06:53:28 AM,3201.1,3397.0,19.78,,,,,,,,
2446,08/29/18 07:23:28 AM,3201.1,3397.6,19.79,,,,,,,,
2447,08/29/18 07:53:28 AM,3200.5,3397.6,19.79,,,,,,,,
2448,08/29/18 08:23:28 AM,3202.1,3397.6,19.80,,,,,,,,
2449,08/29/18 08:53:28 AM,3202.1,3398.8,19.80,,,,,,,,
2450,08/29/18 09:23:28 AM,3202.1,3398.8,19.80,,,,,,,,
2451,08/29/18 09:53:28 AM,3203.2,3398.8,19.80,,,,,,,,
2452,08/29/18 10:23:28 AM,3202.1,3399.9,19.81,,,,,,,,
2453,08/29/18 10:53:28 AM,3203.8,3399.4,19.81,,,,,,,,
2454,08/29/18 11:23:28 AM,3203.2,3399.9,19.81,,,,,,,,
2455,08/29/18 11:53:28 AM,3203.2,3400.5,19.82,,,,,,,,
2456,08/29/18 12:23:28 PM,3204.8,3400.5,19.82,,,,,,,,
2457,08/29/18 12:53:28 PM,3204.8,3401.7,19.82,,,,,,,,
2458,08/29/18 01:23:28 PM,3205.4,3401.7,19.82,,,,,,,,
2459,08/29/18 01:53:28 PM,3205.4,3402.3,19.84,,,,,,,,
2460,08/29/18 02:23:28 PM,3205.9,3402.3,19.84,,,,,,,,
2461,08/29/18 02:53:28 PM,3207.0,3402.9,19.84,,,,,,,,
2462,08/29/18 03:23:28 PM,3206.5,3402.9,19.84,,,,,,,,
2463,08/29/18 03:53:28 PM,3208.1,3403.4,19.85,,,,,,,,
2464,08/29/18 04:23:28 PM,3208.1,3404.0,19.85,,,,,,,,
2465,08/29/18 04:53:28 PM,3207.0,3404.6,19.85,,,,,,,,
2466,08/29/18 05:23:28 PM,3207.5,3404.6,19.86,,,,,,,,
2467,08/29/18 05:53:28 PM,3208.6,3405.2,19.86,,,,,,,,
2468,08/29/18 06:23:28 PM,3208.6,3405.8,19.86,,,,,,,,
2469,08/29/18 06:53:28 PM,3208.6,3406.4,19.87,,,,,,,,
2470,08/29/18 07:23:28 PM,3208.6,3405.8,19.87,,,,,,,,
2471,08/29/18 07:53:28 PM,3208.6,3406.9,19.87,,,,,,,,
2472,08/29/18 08:23:28 PM,3209.7,3406.4,19.87,,,,,,,,
